,Year,Month,E,RF,XGBoost,GBDT
0,2014,4,0.0,0.8855059310700001,1.4422381,2.065304545313207
1,2014,4,0.749856645,24.84020399688,18.075302,9.762283125583446
2,2014,4,0.0,1.4365136236399996,1.0301379,4.467183145981999
3,2014,4,0.0,0.3081221155,0.30717728,1.6284857270562374
4,2014,4,0.940996574,1.7666367005399988,3.1430724,2.493874089308096
5,2014,4,0.0,0.8722637495900003,0.71032214,1.3512606035688963
6,2014,4,0.242600679,1.2725840538700024,1.9874952,2.065304545313207
7,2014,4,0.0,26.105827831769997,26.312595,11.775666061622438
8,2014,4,0.0,0.4281563876000001,0.8040461,1.7169534686178907
9,2014,4,0.0,0.42974326774999994,0.68559414,2.2209610754902624
10,2014,4,0.428118846,1.3597519574700003,4.4659977,3.7342553931248026
11,2014,4,0.0,14.855170391270008,9.742564,15.902333150942944
12,2014,4,0.0,0.78486183392,2.264646,2.483446382683265
13,2014,4,0.740585875,1.776511278787997,5.8494353,7.511830649103908
14,2014,4,12.9432976,9.543902717800012,9.733043,9.53136531004482
15,2014,4,6.65307647,15.566267853310015,10.4347315,17.804887751093286
16,2014,4,1.497040004,1.2581385244999992,2.2873123,4.870379684425106
17,2014,4,3.43747671,3.7443869918866666,7.1332383,8.01583825597628
18,2014,4,13.37979504,19.733924703710024,11.1735735,17.804887751093286
19,2014,4,27.90849789,21.944012073590017,17.371056,18.232965160286287
20,2014,4,0.483994068,1.3837869706999988,1.2562785,1.771876030629256
21,2014,4,0.668133963,2.6254331482266666,1.8846973,1.7973696908693302
22,2014,4,5.382374378,7.016117720580005,7.369798,5.223530123992674
23,2014,4,9.045290877,19.519493765030006,10.793665,10.8654681349848
24,2014,4,4.504486442,3.078771912629997,1.4573085,1.7274673532740759
25,2014,4,5.503950362,3.7140533653500047,2.095326,1.771876030629256
26,2014,4,0.0,2.3425903212400003,1.286379,2.8103354567422545
27,2014,4,9.395059402,8.643000426490007,7.5566382,6.435382447738462
28,2014,4,2.453575052,20.96664644014001,33.73004,25.62987159780747
29,2014,4,0.0,0.34430618534,1.0377308,2.444775818271983
30,2014,4,0.085372673,1.8204836670400002,2.8976095,2.9144590631594216
31,2014,4,1.308066359,5.739447766139052,3.9473178,3.4018045734138416
32,2014,4,20.76400427,13.895846431649993,6.5109277,5.766593518887313
33,2014,4,0.213431683,9.673066346669993,5.980398,6.554495216945486
34,2014,4,0.0,0.24454699659999998,0.14737253,1.9407682113996085
35,2014,4,0.0,0.7218547628,0.6330441,2.6445905940570675
36,2014,4,0.0,2.515367010676666,3.9674501,4.525673162011454
37,2014,4,6.856977877,6.401370504643335,4.122792,3.4018045734138416
38,2014,4,0.748520002,4.35033585887,4.778995,5.766593518887313
39,2014,4,0.073515357,0.27996614380000046,0.6486194,1.698089464067291
40,2014,4,0.6553369,0.9076089318400006,0.35027218,2.444775818271983
41,2014,4,0.793965859,1.9176285009399985,2.9973705,3.5672981792462313
42,2014,4,4.097888307,4.203322420670003,1.3876057,2.5582362499837403
43,2014,4,0.0,6.484589063196669,7.6767116,8.283687420597724
44,2014,4,0.922283574,3.392382456790001,7.1031513,5.8030521734399425
45,2014,4,9.571699528,9.050713101459989,5.6745386,5.766593518887313
46,2014,4,9.990737065,10.783511790639999,10.172822,10.36965509870972
47,2014,4,1.63834225,15.105574837020015,6.3053813,10.309710906110961
48,2014,4,0.413523885,1.5957789503799984,0.61118454,2.373107107747528
49,2014,4,0.032275035,1.2355411750999985,1.814563,3.1893709371901666
50,2014,4,0.041352389,0.1540686835733334,0.34203342,1.9793303193784229
51,2014,4,0.653575242,2.1134545172683334,3.604821,4.2038784688722615
52,2014,4,18.38358227,14.942612550930008,16.765715,8.164050901529855
53,2014,4,0.145414993,1.245552916340001,3.4002345,3.2960800227801115
54,2014,4,11.83597253,4.114448893814998,6.598025,5.304849212721532
55,2014,4,22.38227566,19.121010803750004,16.396849,10.296367259412605
56,2014,4,4.342000794,14.048281603450008,12.842367,8.44949922818486
57,2014,4,47.74173795,35.53443506676993,38.360344,22.819460199276186
58,2014,4,0.106931429,0.16556796084999978,0.112046696,1.3232019558340307
59,2014,4,0.0,0.81822231922,0.8121169,1.244633032580988
60,2014,4,2.470116007,6.741101443170002,5.6454525,6.660776590298399
61,2014,4,40.3857093,27.781016039469996,16.67443,8.78598857172096
62,2014,4,0.0,0.1327556167,0.39586782,0.9023087852866112
63,2014,4,0.129732984,0.12757529555000016,0.43429422,1.9407682113996085
64,2014,4,0.0,6.023848571871663,6.546159,5.039504621357689
65,2014,4,8.902180952,9.779765496988325,9.710697,6.136109887632142
66,2015,4,0.2,1.1327165749600017,1.0511814,1.8736410605021137
67,2015,4,0.0,1.0798278225100004,0.3879953,1.3512606035688963
68,2015,4,0.33,0.9361143157999992,0.9874359,2.6044311507595173
69,2015,4,2.4,3.4482487182499977,2.479381,1.8472376859032795
70,2015,4,1.1,1.0549333242399985,0.33747625,1.3512606035688963
71,2015,4,3.68,3.346045309860004,0.5811321,1.3512606035688963
72,2015,4,0.0,1.2120786496000004,2.0194185,5.256877103232123
73,2015,4,0.0,0.37088223301999995,0.5074084,1.7169534686178907
74,2015,4,0.0,2.81073346925,5.9964147,5.389957256854857
75,2015,4,0.0,0.8108859104500001,2.2789388,2.483446382683265
76,2015,4,1.42,1.221839503620001,2.2881508,2.483446382683265
77,2015,4,0.0,0.94997496955,1.7813835,3.625011645065615
78,2015,4,2.36,3.9583293314149985,8.0205345,4.685940387785807
79,2015,4,0.0,0.39623934796,1.3267603,1.771876030629256
80,2015,4,1.87,1.7751086680000017,2.113058,4.643597201040077
81,2015,4,8.94,7.049409232433342,5.7762465,6.773624233612366
82,2015,4,0.0,0.27327460206000004,0.36414182,1.4063163921589843
83,2015,4,0.12,0.48739999999999944,0.41423315,0.9023087852866112
84,2015,4,0.0,1.1122513746,1.3867124,1.771876030629256
85,2015,4,0.135,0.8419358089100006,1.4090154,1.771876030629256
86,2015,4,0.0,0.9568639418400002,1.2783864,1.81043813860807
87,2015,4,0.0,2.6721663270900002,8.176661,9.028466360210425
88,2015,4,5.93,8.64244353389999,13.607013,8.536948445411397
89,2015,4,43.1,32.92793571554996,27.429476,14.879045110590006
90,2015,4,0.0,0.58002213293,0.43429422,1.9407682113996085
91,2015,4,0.0,0.3850527238799999,0.3030197,0.9023087852866112
92,2015,4,0.0,0.22677139092000004,0.4557563,0.9023087852866112
93,2015,4,2.41,1.7393999999999983,0.51570857,0.9023087852866112
94,2015,4,0.0,0.36851122555,0.41423315,0.9023087852866112
95,2015,4,1.11,1.1687640366399998,0.51570857,0.9023087852866112
96,2015,4,0.0,9.702298080590001,1.0181489,1.244633032580988
97,2015,4,5.43,3.49934517857,2.8824975,3.326769536450729
98,2015,4,29.56,15.56966368881001,18.885015,7.878607011417332
99,2015,4,31.71,22.336371338010018,26.398016,14.596434612484657
100,2015,4,84.72,60.68981963126002,50.130352,26.098218081685907
101,2015,4,0.0,2.0040543816942877,0.6141659,0.9023087852866112
102,2015,4,0.14,0.26288360000428596,0.27961847,0.9023087852866112
103,2015,4,0.03,11.794989831830001,0.47113198,0.9023087852866112
104,2015,4,0.0,0.416347249995,0.7066057,2.18751238272373
105,2015,4,1.28,1.1229670522700004,1.5781571,3.821850779353997
106,2015,4,1.48,1.2371843524500006,0.713359,2.18751238272373
107,2015,4,0.52,0.4732228342266669,0.75819224,4.609752477412169
108,2015,4,0.5,0.6378791499300001,0.6898702,2.0041002660573284
109,2015,4,2.75,2.18066311219,0.6467751,0.9023087852866112
110,2015,4,12.92,3.68587437377,1.8369305,1.9484554152384455
111,2015,4,11.13,9.809466031289999,6.0127063,3.290213299760541
112,2015,4,0.22,9.525960449760014,8.345756,6.549396318689735
113,2015,4,8.91,12.702451783665008,9.198994,17.56732700161483
114,2015,4,4.11,2.0040543816942877,0.6141659,0.9023087852866112
115,2015,4,0.0,1.6978148538266664,0.62667936,2.18751238272373
116,2015,4,0.0,0.4732228342266669,0.75819224,4.609752477412169
117,2015,4,2.93,2.193613689620003,1.2881559,1.6061311679440688
118,2015,4,0.0,0.57163141554,0.72236156,2.18751238272373
119,2015,4,15.74,10.714916255200006,8.006276,4.01433461345962
120,2015,4,9.44,11.816779092310004,10.691849,5.911455174037211
121,2015,4,0.04,2.890678138312501,1.4775146,2.3464245133517068
122,2015,4,1.76,2.823167890196664,2.2258544,7.3993245033751
123,2015,4,0.0,0.36743319612500003,1.1498171,5.146517546109395
124,2015,4,0.52,2.640909103825001,1.3986732,1.244633032580988
125,2015,4,1.01,2.6033556197900007,1.2226205,3.4118351455075704
126,2015,4,0.0,4.365117958660001,4.1539674,8.296457571874019
127,2015,4,2.36,2.9317818862699996,2.7831283,7.3993245033751
128,2015,4,0.0,1.38376660583,2.853752,7.827401912568108
129,2015,4,0.0,2.17252185045,2.0995312,4.329888410457687
130,2015,4,0.66,2.8606929356766666,2.504417,4.329888410457687
131,2016,4,0.0,1.0477711447900002,0.7714854,2.6044311507595173
132,2016,4,0.0,0.7320911585566666,0.06517446,1.3512606035688963
133,2016,4,0.0,1.00934938952,-0.37803546,1.3512606035688963
134,2016,4,0.0,0.26673169120999995,0.026630476,1.9978970069737092
135,2016,4,0.0,0.35760000000000003,0.06804076,1.3512606035688963
136,2016,4,0.0,1.0811659841300003,-0.09855195,1.855268210441266
137,2016,4,0.0,0.26673169120999995,0.026630476,1.9978970069737092
138,2016,4,0.0,0.60182246448,0.070090905,1.6284857270562374
139,2016,4,0.0,0.9236348051900001,1.8539205,2.065304545313207
140,2016,4,0.4,0.518314310769999,1.6826633,3.4471122088609443
141,2016,4,0.0,9.026782720769999,7.7712812,7.982129941074776
142,2016,4,0.0,0.29171351733000006,0.2884117,1.7169534686178907
143,2016,4,0.91,2.7871127291399995,1.3399694,3.3659294742188552
144,2016,4,0.51,1.7485077652799967,3.8275845,2.7206565726931253
145,2016,4,0.0,0.45639545656,2.5417516,2.578027776160683
146,2016,4,0.12,76.06880642441993,0.17091228,13.785402901830645
147,2016,4,0.0,0.67122677722,1.3649406,2.2758836375016283
148,2016,4,0.0,0.7743484189800001,2.361825,2.483446382683265
149,2016,4,1.91,5.012399133329998,10.064161,5.051633252834804
150,2016,4,1.08,8.333209634879996,17.519726,6.767683856701937
151,2016,4,4.24,1.9266232971999995,6.7854495,6.008225565759551
152,2016,4,4.65,2.93371928912,2.1399944,4.870379684425106
153,2016,4,1.01,6.575308615469998,8.362386,8.366715460385604
154,2016,4,1.94,4.154600508146665,7.4590883,8.366715460385604
155,2016,4,2.27,7.2318136571599965,8.087223,13.502780262565095
156,2016,4,0.0,0.57928267599,2.471588,3.2858233477836554
157,2016,4,14.645,2.04425466807,3.090846,3.2472612398048413
158,2016,4,0.96,7.117696008550001,8.293271,6.715244504642266
159,2016,4,21.31,25.97666625217997,16.721317,13.779707662380213
160,2016,4,76.83,59.06282185408998,67.008705,66.34003827192794
161,2016,4,4.22,12.388027745630017,10.759779,11.389651320223097
162,2016,4,1.12,1.2876431445000016,1.0525488,2.377693994462196
163,2016,4,0.0,0.9689953820166669,0.5154206,0.9023087852866112
164,2016,4,0.0,1.1213231330100002,1.5607388,3.4120779368934175
165,2016,4,0.0,0.14328947987,0.17117026,0.9023087852866112
166,2016,4,30.2,22.495739503620012,14.18251,8.353801054110216
167,2016,4,130.49,97.19791665089988,80.71842,58.33978898625493
168,2016,4,267.45,186.6493972780002,231.68413,231.0276868974594
169,2016,4,0.0,0.01245436642,0.20350583,0.8741169109730234
170,2016,4,0.32,11.983282678986656,0.44809106,0.9126790189518377
171,2016,4,0.0,1.80583110855,0.13728653,1.651471725604859
172,2016,4,0.0,0.10691591370999998,1.5009842,2.377693994462196
173,2016,4,0.59,4.997378757979996,2.682422,4.251895362938076
174,2016,4,0.0,0.13751959006000003,0.80121905,2.377693994462196
175,2016,4,0.0,2.89633318236,0.9635763,3.0695108982131933
176,2016,4,1.16,2.219273404666665,1.384522,3.1268569347804456
177,2016,4,0.0,0.44227336869999995,0.4698701,0.8741169109730234
178,2016,4,0.1,0.3929067093666669,1.7393525,4.3586158480512225
179,2016,4,29.38,21.473563121840034,16.281214,10.607521000754518
180,2016,4,3.68,4.897775605480003,6.657928,5.588088485776668
181,2016,4,72.59,48.300382690930036,66.26385,31.3057338027705
182,2016,4,0.0,0.01245436642,0.20350583,0.8741169109730234
183,2016,4,0.0,0.3533288830699999,1.3423598,2.523840342586235
184,2016,4,4.67,4.997378757979996,2.682422,4.251895362938076
185,2016,4,0.0,1.5166000000000002,2.5989516,4.065330885064509
186,2016,4,2.26,4.563768629379995,3.050424,4.51286632268081
187,2016,4,0.63,1.8005086814399975,3.543767,4.197697073531633
188,2016,4,0.95,1.4099799161100008,2.4907427,4.065330885064509
189,2016,4,0.0,0.3929067093666669,1.7393525,4.3586158480512225
190,2016,4,21.94,17.121401147796668,22.23079,8.217036019230722
191,2016,4,8.27,6.341950714769994,3.938891,2.4799159986161152
192,2016,4,0.0,3.0920699364799997,5.2797413,6.01056419712684
193,2016,4,1.62,5.377503407730002,3.6209958,7.524824783329027
194,2016,4,0.12,6.538982211300002,2.4551876,4.0826973225206045
195,2016,4,0.0,2.9546210955966665,3.5749044,8.510469903982754
196,2016,4,0.83,4.3167979534699965,3.5611346,4.065330885064509
197,2016,4,3.44,10.87471994299,-0.17557037,10.25857086929088
198,2016,4,4.2,4.725996906439996,2.9968622,3.433245247369431
199,2016,4,1.61,5.353720165000007,5.0357275,9.686086754200966
200,2016,4,6.09,12.393605117110006,5.9724736,11.671254590727807
201,2016,4,1.0,17.841942299609983,7.874887,7.104029818665966
202,2016,4,1.99,4.033681495370004,3.2606337,4.833896017330059
203,2017,4,2.27,1.6306004709600006,0.45573643,1.3512606035688963
204,2017,4,0.0,0.78873479659,0.098255634,1.855268210441266
205,2017,4,0.0,1.0681110556033333,1.6871619,6.560650187729904
206,2017,4,1.04,5.419877712943333,1.968753,2.8144674856314564
207,2017,4,0.0,0.7496381819500002,0.95359206,1.3512606035688963
208,2017,4,0.0,1.1017627529899998,0.8001169,1.3512606035688963
209,2017,4,0.58,1.0681110556033333,1.6871619,6.560650187729904
210,2017,4,0.0,8.641119623493331,1.6398921,5.80227010660017
211,2017,4,0.0,0.43449014621000004,1.1171141,1.7169534686178907
212,2017,4,0.905,0.8074807327000005,0.7339387,1.3512606035688963
213,2017,4,0.0,2.2231110059100003,1.4058553,2.065304545313207
214,2017,4,2.64,7.396855723813327,4.432337,6.902112432397281
215,2017,4,6.15,11.705898578400001,5.8195934,13.37004393123722
216,2017,4,7.68,4.7805841039600026,1.8907778,1.7169534686178907
217,2017,4,0.5,1.7632440434766667,0.6611054,5.391451168619683
218,2017,4,5.9,5.422792593749992,3.9304025,2.7206565726931253
219,2017,4,0.0,0.7477925802300001,2.9197257,2.483446382683265
220,2017,4,0.0,0.28573723234,2.6095903,2.483446382683265
221,2017,4,1.43,2.681511578850001,2.9022775,2.483446382683265
222,2017,4,10.24,17.57394822591334,9.747645,22.392920692891344
223,2017,4,0.0,0.21248550884000003,0.14470212,0.9023087852866112
224,2017,4,0.0,0.56504368033,1.1626737,1.771876030629256
225,2017,4,9.77,6.773886454889996,5.031917,5.584423626169416
226,2017,4,21.05,17.977172410119987,12.7360525,11.785709353612516
227,2017,4,23.13,17.615680189260036,11.178866,6.870351635184894
228,2017,4,39.53,35.535322784020025,38.09628,34.93515185157145
229,2017,4,0.0,0.2865136005,0.2884868,0.9023087852866112
230,2017,4,3.74,2.5740000000000025,1.0548357,1.4063163921589843
231,2017,4,0.27,0.5916801401000008,1.6025466,2.2758836375016283
232,2017,4,0.985,1.9890312649800033,2.610408,3.2472612398048413
233,2017,4,11.2,9.12833180160501,6.048311,3.9964241801230926
234,2017,4,7.14,10.066678724439988,14.633776,12.358290970845205
235,2017,4,34.74,36.03789999999993,33.527027,29.14207677738893
236,2017,4,2.71,6.382800803230005,12.488337,15.11660586006846
237,2017,4,0.0,0.21471029015999996,0.46213663,0.8741169109730234
238,2017,4,0.0,0.10436150855000001,0.45547688,0.8741169109730234
239,2017,4,0.0,0.21954753235000005,0.34834608,0.8741169109730234
240,2017,4,0.0,0.19296280114999997,0.45547688,0.8741169109730234
241,2017,4,0.0,0.14894122384999997,0.27961847,0.9023087852866112
242,2017,4,1.12,0.25137091671000006,0.37683052,0.9023087852866112
243,2017,4,0.0,0.48843092912999997,0.5203896,0.9023087852866112
244,2017,4,0.0,0.55031492384,0.85280764,0.9023087852866112
245,2017,4,7.73,9.257097081900007,14.406921,10.127829094910965
246,2017,4,9.7,16.85205267611002,9.559181,24.434223030156293
247,2017,4,42.7,41.01468497889995,39.116436,31.27979214570633
248,2017,4,247.83,174.47736465103003,214.75632,163.35789003366813
249,2017,4,0.0,5.3431606144566635,2.289785,3.479485475232915
250,2017,4,0.21,2.5891354339399983,1.7253389,2.5582362499837403
251,2017,4,0.34,0.3493222947299999,0.440109,0.9023087852866112
252,2017,4,0.44,0.46635259881999985,0.58552945,0.9023087852866112
253,2017,4,0.0,0.9076575157328572,3.6698172,4.017154818010089
254,2017,4,0.0,1.0052908147850002,1.3581765,2.1882367943020844
255,2017,4,0.0,1.72066463179,1.8947916,3.1268569347804456
256,2017,4,29.42,24.170340811200028,27.089195,26.87304427113972
257,2017,4,42.96,37.96825185800001,39.116436,26.391554880213512
258,2017,4,73.55,46.62923472195999,30.045187,36.837706451721786
259,2017,4,0.0,5.3431606144566635,2.289785,3.479485475232915
260,2017,4,0.0,1.9695567770057145,2.0256276,3.479485475232915
261,2017,4,7.24,4.815092001250004,3.0698287,2.9144590631594216
262,2017,4,0.95,0.9076575157328572,3.6698172,4.017154818010089
263,2017,4,0.0,1.801723967763333,2.3629165,5.2298284501900865
264,2017,4,0.15,0.78371088404,1.1459221,2.529836630018107
265,2017,4,16.965,13.064233968159993,9.746835,8.510469903982754
266,2017,4,0.88,1.9519441768999977,4.103645,3.79037233462506
267,2017,4,1.34,1.5470876613050024,2.4322078,3.9378143008541944
268,2017,4,3.01,4.101417196980002,1.7553601,4.633951569861215
269,2017,4,0.0,1.0464525480500002,1.7508805,4.3586158480512225
270,2017,4,1.0,3.614155073009999,2.5936246,5.11779010851586
271,2017,4,16.08,11.882107995540002,5.099008,4.329888410457687
272,2017,4,1.61,1.5372228319049994,1.7213101,2.464737506211074
273,2017,4,0.23,0.6389428033199994,3.1921535,5.003045966805059
274,2017,4,0.46,1.7080276116900002,3.1048045,5.2298284501900865
275,2017,4,2.99,2.171812488703333,2.9685578,4.099075902841341
276,2018,4,0.0,0.94305165226,0.6418116,0.6913340529675496
277,2018,4,0.0,0.46551909828000004,0.6856339,1.8880256722661222
278,2018,4,1.596107509,1.417599536290002,0.85840935,1.3512606035688963
279,2018,4,0.0,1.4680788429999998,1.4968104,4.206188633717958
280,2018,4,0.0,1.6381121737799997,0.57799214,4.0798322256858315
281,2018,4,0.0,0.9897210212600001,0.5410453,1.3512606035688963
282,2018,4,0.0,3.5018753717199997,4.597783,5.67571999592694
283,2018,4,12.83102889,14.76768136213999,11.3106575,14.869171020015926
284,2018,4,0.380943215,1.3379252062800011,1.2244772,1.7169534686178907
285,2018,4,2.65,3.191906585525,3.2075374,3.271000225885135
286,2018,4,6.850712364,16.888287555879973,6.297514,11.318441043203014
287,2018,4,1.171651008,6.264404113708001,17.668858,4.514654346940997
288,2018,4,4.794834974,6.0848881291200065,5.2475333,5.170437534078822
289,2018,4,31.11078029,26.324516568988027,22.579348,23.26876448714188
290,2018,4,0.0,1.5233179595400004,2.9693537,4.864564253308886
291,2018,4,3.234258023,3.0730479818399976,2.493768,1.7274673532740759
292,2018,4,0.26,1.7462136348199997,3.0698426,2.483446382683265
293,2018,4,0.0,0.6550234501200001,2.9467406,2.483446382683265
294,2018,4,3.35,3.2413850654800016,3.1681767,2.483446382683265
295,2018,4,14.55017344,12.367644389399995,12.983646,9.21687950385377
296,2018,4,5.375810507,4.813215326727996,7.1758986,7.180400688220224
297,2018,4,0.0,1.6758950514400002,0.9562192,1.439073853983837
298,2018,4,0.0,2.1970457901000002,1.8712438,1.771876030629256
299,2018,4,0.0,0.81756061961,3.462792,5.4071447531223304
300,2018,4,3.88,3.4031138712699986,3.1716065,4.870379684425106
301,2018,4,3.329615162,4.886774367899994,6.3696775,9.489302631790206
302,2018,4,2.89650508,27.81365255157,11.643141,30.86760685795301
