,Year,Month,Q,RF,XGBoost,GBDT
0,2014,4,0.220546072,2.1616115842499974,0.81591195,2.569445572978043
1,2014,4,30.96466852,18.235342926359994,19.724367,19.331082387002
2,2014,4,0.0,3.0571810770300005,2.7558968,5.846626522490561
3,2014,4,0.0,1.9849179292399994,1.9295744,4.041818509251303
4,2014,4,2.470116007,6.718798505773333,3.841168,9.95464953522855
5,2014,4,0.338170644,1.3737436853000005,0.5265418,3.413035041469313
6,2014,4,0.132327643,3.930908468909997,0.6493242,5.813972280945301
7,2014,4,32.38685652,14.709946740268327,11.451977,9.908215949600011
8,2014,4,0.0,1.1509363787499998,0.6785706,3.413035041469313
9,2014,4,4.802785401,3.914396537949996,3.3235059,3.490290077484743
10,2014,4,8.302910949,7.214913050179997,7.7848907,6.054972288843454
11,2014,4,9.329098849,10.91111459583001,11.171975,11.809637324879086
12,2014,4,3.182164754,3.65430927111,3.6937878,3.5161175126805086
13,2014,4,3.184133916,11.743075021290002,6.0079236,12.710328852961235
14,2014,4,37.21714966,26.718718549359963,32.265778,15.505576434325787
15,2014,4,5.634596422,11.894274943779983,7.1482844,14.179464519244092
16,2014,4,4.651517156,4.289793701580006,5.3284173,4.265002954835474
17,2014,4,9.58234658,22.325161698779976,11.272151,17.959728465487355
18,2014,4,29.46495523,15.611801046539997,5.6971216,12.624346167716633
19,2014,4,0.0,8.791306875210005,1.9000239,11.929738718482165
20,2014,4,4.919061316,5.124240557750007,5.4757504,3.8573045525785834
21,2014,4,1.707453461,7.329732997689999,4.5616455,7.495377867301919
22,2014,4,79.20360813,55.36371945039,65.558266,30.818133551902577
23,2014,4,7.443429933,15.641798146439994,5.75141,11.917837751260759
24,2014,4,3.729233582,3.205642545000003,2.3486845,3.0984336432342556
25,2014,4,16.59593023,11.192370180500012,8.921225,3.7681070988220244
26,2014,4,9.380559599,8.075161967649993,8.000928,5.241658788338239
27,2014,4,3.969829297,6.756942097190003,4.461895,9.398570890413916
28,2014,4,14.3906312,14.642523004340001,11.466227,12.687333975139657
29,2014,4,0.0,1.8540020738499998,2.1853976,4.208247724752333
30,2014,4,0.0,3.37345855229,1.1731547,4.829018302212247
31,2014,4,2.266301016,18.78706179297999,29.44262,16.075128817983902
32,2014,4,20.01251395,16.246679213080014,16.16007,11.329160907744615
33,2014,4,45.07844535,14.661706290950002,17.66965,11.714550880023433
34,2014,4,0.0,2.1737896095700004,1.3986444,2.8021118730904875
35,2014,4,3.689134297,3.1568367781600015,2.975979,3.3373757205381653
36,2014,4,4.673192446,6.680362546189998,5.875615,5.9695885591748
37,2014,4,12.19018289,12.441285994529988,11.33357,11.815229681164283
38,2014,4,15.5585229,13.08431951648,14.208397,10.069114794336597
39,2014,4,2.278976078,3.175395050930003,2.3376706,2.483978243248342
40,2014,4,6.704600591,5.304072409779994,4.2845283,2.9796337028148643
41,2014,4,7.498566451,8.320294482769993,6.5593715,5.435796851388084
42,2014,4,5.719969095,7.071007418530007,3.900288,2.438459763438253
43,2014,4,31.95712584,11.131551581239998,11.962016,11.953425554322916
44,2014,4,4.009928583,6.0912053810633315,5.2373447,8.840015982854434
45,2014,4,4.646170585,7.104276752740005,5.237454,7.191360910554958
46,2014,4,7.807330951,9.491568662150005,7.7430773,11.72278584877303
47,2014,4,14.94672237,15.53949713581001,14.631299,13.375480786566335
48,2014,4,0.0,1.6146270997099996,0.72359496,3.4635874858749394
49,2014,4,0.914459323,4.3653364923400035,1.0614185,5.373007223594903
50,2014,4,0.0,0.7659398963599999,0.6968481,2.385608107263126
51,2014,4,12.38235764,11.844920804660003,12.5084505,8.795309072970154
52,2014,4,33.94986632,23.68313683990001,28.826563,18.919014428422035
53,2014,4,0.0,3.6673589605333348,0.8362352,6.306892126456634
54,2014,4,0.0,10.315816384933333,6.8251963,10.006846037781715
55,2014,4,4.234484584,7.97915151902,5.708245,9.540830411381878
56,2014,4,0.0,12.556226128350009,15.664027,12.502807166836948
57,2014,4,30.02367195,24.176810345263352,25.88258,23.950240662070957
58,2014,4,0.0,1.1185545640699999,0.7248449,1.0738473746894537
59,2014,4,0.415443051,2.3991351997700034,1.609598,4.7726155385428894
60,2014,4,2.234866864,7.716131041319998,5.5239973,11.344848677598513
61,2014,4,11.45264246,15.715688758690014,12.196131,12.65819111946071
62,2014,4,0.86921099,1.5331510499199996,1.3389714,1.1585261819461479
63,2014,4,13.10303134,8.748424520580006,8.618257,5.118871395825686
64,2014,4,11.55127269,11.647473597403332,5.987938,7.971382228618873
65,2014,4,21.55368318,17.844374994240003,19.29018,14.116228339105435
