,Year,Month,E,RF,XGBoost,GBDT
97,2017,11,0.754045788,2.9189527797799992,5.8990593,13.023929028729773
98,2017,11,0.0,7.673682933009996,5.8990593,13.023929028729773
99,2017,11,0.0,0.27505137493333337,-0.17295949,1.7474318604331895
100,2017,11,0.0,1.23990104988,1.0827553,0.9116287912805472
101,2017,11,0.0,0.21881845433,0.8890941,1.7474318604331895
102,2017,11,0.0,3.418907566079999,5.7335114,16.68451188269825
103,2017,11,0.0,9.781095697509999,5.337166,13.679450323044348
104,2017,11,0.0,28.434922559329998,7.5431924,16.821853606202914
105,2017,11,0.0,11.51995655407,3.729469,15.970480211160158
106,2017,11,2.201240395,22.956929765259993,4.593555,13.816671451471482
107,2017,11,0.567118471,21.61126215591998,9.260841,24.050596940496742
108,2017,11,0.0,0.40424119798,-0.09286355,10.761168735558666
109,2017,11,0.0,0.22793332250000004,0.45238277,3.346028100271771
110,2017,11,0.0,1.4912807038,0.21900494,8.481481785432855
111,2017,11,6.60320456,53.51780893844002,23.7345,43.26675315970603
112,2017,11,1.750222144,38.790113689339975,9.80494,32.898716508726146
113,2017,11,0.0,1.369078139366667,2.8801737,4.015270706455517
114,2017,11,10.94912951,31.142878015420028,17.013905,32.528027922528594
115,2017,11,22.78087973,54.50215468847001,26.81011,59.041213849316286
116,2017,11,34.11514438,63.64254628821998,38.974155,61.54932652645972
117,2017,11,15.75075515,65.61077470279999,19.57033,67.05432586408637
118,2017,11,85.68881292,55.33926952626999,43.699318,68.93027610039204
119,2017,11,16.43355906,10.098718666139996,10.205226,6.637266604394655
120,2017,11,16.60736765,7.690241030658338,7.3526525,6.694225296650072
121,2017,11,34.25729164,43.73924612065,26.013878,37.116003026782955
122,2017,11,7.78512964,53.27768465821003,20.84504,54.80991891596091
123,2017,11,0.0,7.690241030658338,7.3526525,6.694225296650072
124,2017,11,0.0,0.9753175403100002,0.88653654,5.30353204957126
125,2017,11,0.0,0.9436230398133335,2.120671,5.360490741826677
126,2017,11,22.80297493,30.864967914293324,11.650102,24.11831256440853
127,2017,11,41.18660388,43.02866110646995,26.88778,34.79819448335294
128,2017,11,0.0,0.6080391691899998,0.7507653,5.30353204957126
129,2017,11,1.416664651,19.774885537470016,7.4681034,42.87218237031986
130,2017,11,0.0,0.47283163155,0.558699,5.360490741826677
131,2017,11,1.195217423,1.7667720634600013,1.1215457,4.004393649250911
132,2017,11,0.413523885,1.2116730166000012,-0.4802949,4.061352341506328
133,2017,11,22.26136915,28.304951215320035,16.515127,38.24879350764412
134,2017,11,10.43918074,41.79399621943,33.65142,33.949802186933915
135,2017,11,12.62764578,18.98632181472998,13.476928,33.23083815480646
136,2017,11,2.373163435,27.937067743500005,2.2474475,31.4722938619668
137,2017,11,27.05673441,26.706360097629986,26.898823,29.32950249300438
138,2018,11,0.0,0.14954722816,0.3701136,11.493181059139514
139,2018,11,0.0,0.59237802047,1.4835134,1.524718217862013
140,2018,11,0.0,0.3055980094,1.1687573,20.224968891413592
141,2018,11,0.0,0.0,0.38375688,0.8348681956300936
142,2018,11,0.0,0.03025449857,0.38375688,10.803331036907604
143,2018,11,0.0,0.0,0.38375688,0.8348681956300936
144,2018,11,0.0,0.18076901264,1.3595129,20.224968891413592
145,2018,11,6.43,11.490225082029987,9.3142395,17.485761009644204
146,2018,11,45.18,33.943889791659956,30.720268,16.61271883744153
147,2018,11,0.0,0.3286711812,0.3987131,3.5912557692419207
148,2018,11,0.0,0.0,0.38375688,0.8348681956300936
149,2018,11,0.0,0.0,0.38375688,0.8348681956300936
150,2018,11,0.0,0.0,0.38375688,0.8348681956300936
151,2018,11,0.0,0.1643355906,0.3987131,0.8348681956300936
152,2018,11,6.84,12.831183044599983,11.555766,17.171828695548474
153,2018,11,11.42,16.782132828100007,12.66084,21.122546314783296
154,2018,11,0.0,0.1643355906,0.49252132,0.8348681956300936
155,2018,11,0.0,0.0,0.38375688,0.8348681956300936
156,2018,11,0.0,0.0,0.38375688,0.8348681956300936
157,2018,11,0.0,0.0,0.4478566,0.8348681956300936
158,2018,11,5.97,10.077506073380011,9.5257,17.485761009644204
159,2018,11,3.59,14.429999756736661,9.695507,21.656520356598772
160,2018,11,0.0,0.0,0.29119068,0.8348681956300936
161,2018,11,0.0,3.48655822983,-0.47947857,16.193749868286353
162,2018,11,9.09,9.879968327933339,8.20503,18.146726600134205
163,2018,11,3.89,10.713781243609997,9.378797,21.656520356598772
164,2018,11,0.0,124.19372515316995,92.9327,56.61332687145792
165,2018,11,0.0,3.48655822983,-0.47947857,16.193749868286353
166,2018,11,0.0,1.6366242023700002,2.3015006,1.4035991315806025
167,2018,11,1.52,4.0340469744,2.1754677,1.5327932537158366
168,2018,11,3.15,5.706310561439993,4.7224536,17.485761009644204
169,2018,11,7.52,17.126455186019985,10.168191,21.656520356598772
170,2018,11,0.0,0.1465,0.22731696,1.7459222045883191
171,2018,11,0.0,8.552752645559998,0.27005044,9.252271636655296
172,2018,11,0.0,0.9443165111,3.106435,3.6132476698341183
173,2018,11,0.0,0.0,0.22731696,1.7459222045883191
174,2018,11,0.0,0.397,0.054625962,2.3790541803642222
175,2018,11,0.0,21.09190440564,5.3121004,51.274247860955484
176,2018,11,0.0,9.367249880689998,6.445483,24.636914465487006
177,2018,11,0.0,0.0,0.22731696,1.7459222045883191
178,2018,11,0.0,0.397,0.054625962,2.3790541803642222
179,2018,11,0.0,0.12560000000000002,0.30027947,2.435772226820239
180,2018,11,0.0,0.8582872474,-0.065065436,2.3790541803642222
181,2018,11,4.23,16.502430722600007,6.858228,22.29338780783209
182,2018,11,9.11,24.579933638999993,13.7787,24.636914465487006
183,2018,11,0.0,6.689505199590001,7.126307,23.854730528694166
184,2018,11,0.0,0.0,-0.09454493,3.9776504202028016
185,2018,11,0.0,0.0,0.30879557,4.034368466658819
186,2018,11,0.0,0.10880651350000001,0.18139021,4.034368466658819
187,2018,11,119.95,98.78998033033999,74.57365,48.79040505690671
188,2018,11,106.67,91.36327751579003,94.69188,39.38017736755635
189,2018,11,0.0,0.0466,-0.16677621,3.9776504202028016
190,2018,11,0.0,0.10880651350000001,0.18139021,4.034368466658819
191,2018,11,0.0,0.2899355906,0.6760139,4.034368466658819
192,2018,11,0.0,0.12560000000000002,0.30530006,4.034368466658819
193,2018,11,0.0,3.2445803003549996,0.37921193,4.034368466658819
194,2018,11,37.66,75.48054020390005,82.15765,32.27910340188
195,2018,11,145.96,94.43135174336003,76.379555,51.39371919865218
196,2018,11,0.0,0.12560000000000002,0.30530006,4.034368466658819
197,2018,11,0.0,2.79319085281,4.0571637,6.7488371712380175
198,2018,11,16.02,10.399299999999991,8.934083,6.7488371712380175
199,2018,11,96.69,98.02566081284996,91.9826,81.38118664686817
200,2018,11,238.18,184.96688443802014,211.96954,167.14792386818573
201,2018,11,0.0,5.2287355905999995,4.018928,12.618507652690827
202,2018,11,16.75,17.388787122104997,12.732607,14.585754545576265
203,2018,11,83.58,91.13699730253,29.751724,51.075276688495926
204,2018,11,59.47,88.9217177005,73.76144,94.27132493650889
205,2018,11,0.0,4.545171838233333,9.512722,7.325606970781701
206,2018,11,12.56,11.382906771799975,9.700639,12.704160723834075
207,2018,11,177.75,63.51716926710005,74.92642,47.118676874166994
208,2018,11,1.28,25.552046704680023,12.280275,29.34882015293297
209,2018,11,120.21,105.5606209080599,107.53487,85.99429756741398
210,2018,11,0.0,11.382906771799975,9.700639,12.704160723834075
211,2018,11,8.31,63.51716926710005,74.92642,47.118676874166994
212,2018,11,0.0,0.5918233554300001,1.1290307,5.991872415958307
213,2018,11,0.0,1.52949216942,1.3146588,5.991872415958307
214,2018,11,0.0,3.555865981625,2.195974,5.991872415958307
215,2018,11,18.25,27.810277599390005,20.20412,45.61353194796924
216,2018,11,216.69,148.1425089436401,176.15622,93.39828276430622
217,2018,11,1.97,1.52949216942,1.3146588,5.991872415958307
218,2018,11,0.0,0.5902151169700001,1.1352096,13.463731097701215
219,2018,11,0.0,0.21595362287999997,0.8205071,5.991872415958307
220,2018,11,0.0,2.5228475766800003,1.163935,5.991872415958307
221,2018,11,14.73,21.96545480356001,16.324484,28.09075671743155
222,2018,11,0.395,1.5784347904049993,-0.5618528,11.184044147575403
223,2018,11,1.43,4.3938206188950035,2.7592015,7.959119308843729
224,2018,11,0.0,8.589800658015498,6.633934,21.230827334003894
225,2018,11,0.31,2.034562797975001,0.05029621,4.709731370996815
226,2018,11,0.0,4.317494492716666,1.1287277,21.722366624023433
227,2018,11,10.7,30.677384988929983,23.099426,52.72877828300219
228,2018,11,2.76,31.877429112520055,12.706221,39.84284339548648
229,2018,11,41.32,43.69934018123003,36.924385,41.65510813241372
230,2018,11,4.52,21.488845888139995,9.082622,27.188292055275298
231,2019,11,9.038450632,6.485167205953336,7.0652537,5.793416203696554
232,2019,11,3.245177918,36.87393379290002,5.6622214,29.260120622497368
233,2019,11,0.354449044,13.93456300603998,1.7719198,7.160835536062742
234,2019,11,0.0,67.82355885324498,116.53866,64.35047662135584
235,2019,11,4.066318204,35.30587154945997,10.690144,60.02680077022327
236,2019,11,4.372522795,25.705262978679954,8.602264,27.441637545047993
237,2019,11,7.220127035,33.91792297646,13.487473,27.35257080868832
238,2019,11,2.83279177,5.4555420178899885,6.91356,36.61638825954957
239,2019,11,76.84161577,17.367065613853327,9.914203,27.441637545047993
240,2019,11,45.19890173,35.82152215315004,24.044634,27.441637545047993
241,2019,11,19.33691045,22.432122709389986,17.8108,27.441637545047993
242,2019,11,0.0,0.49778773742,0.6204625,5.736457511441137
243,2019,11,0.0,5.124585242198166,7.475942,7.160835536062742
244,2019,11,35.51503199,27.834195188289968,27.212717,15.160037492800418
245,2019,11,10.18403921,14.106705962810011,12.360044,27.441637545047993
246,2019,11,0.0,0.57661144785,0.5319281,5.736457511441137
247,2019,11,12.28040629,8.416585877836653,9.95492,22.216405236014047
248,2019,11,41.40873492,34.81898818834997,32.70518,27.97561158686347
249,2019,11,2.91636635,8.416585877836653,9.95492,22.216405236014047
250,2019,11,0.0,27.140216676406666,19.70261,37.68393835972961
251,2019,11,0.712420237,28.17163539090502,3.5929632,25.934795460149065
252,2019,11,0.0,17.001416556669994,9.71947,27.441637545047993
253,2019,11,17.68079918,13.325047857119987,10.045665,24.495086362617613
254,2019,11,0.0,7.630493236900003,3.658569,6.913932954455026
255,2019,11,0.0,11.961058286229997,4.611498,26.505127101411226
256,2019,11,13.67537748,19.315272399349976,13.143144,28.848653759066135
257,2019,11,4.283954293,14.303566238999993,7.68973,27.97561158686347
258,2019,11,0.723999519,1.4375311331500003,1.7005609,6.647511520399363
259,2019,11,2.813352415,42.88723170101334,29.076633,38.25888144841652
260,2019,11,13.44240208,17.00846189404999,12.499028,28.848653759066135
261,2019,11,0.0,12.502500244299997,5.2060394,27.97561158686347
262,2019,11,103.2108304,89.74375269537002,84.862656,37.273026632251984
263,2019,11,24.91254963,57.070364312690046,48.415394,51.63009512100273
264,2019,11,12.05872474,11.942383033109992,10.669032,9.72720383131557
265,2019,11,2.770612801,2.269995064179999,1.5273397,8.246107760237951
266,2019,11,100.4236101,100.77701773773332,82.20876,66.68675952807676
267,2019,11,88.57690477,76.6322556037999,77.81452,50.757052948800066
268,2019,11,0.0,1.3137878418100002,1.4643097,13.720937236684176
269,2019,11,0.0,4.854864407561666,1.1105305,13.720937236684176
270,2019,11,174.1732559,84.92914986365994,100.99302,60.900919725367295
271,2019,11,0.0,52.06330375574999,17.099064,46.39363720340423
272,2019,11,347.5546185,224.02466606863305,330.34,167.2891971604912
273,2019,11,625.573664,422.5282380652804,515.5683,288.32292192635356
274,2019,11,199.7260112,89.13005982518996,80.63661,49.111691119295415
275,2019,11,0.0,9.319472131386664,4.1642666,19.590607718137
276,2019,11,100.9676729,56.30952904204785,48.457645,59.79314218779082
277,2019,11,125.7738505,100.67543856541997,116.958084,72.56721983510263
278,2019,11,645.3910271,118.71782809121996,93.58281,48.712433830958105
279,2019,11,0.0,56.30952904204785,48.457645,59.79314218779082
280,2019,11,94.43165111,109.64274910846663,90.80579,77.07726285308144
281,2019,11,0.0,2.354925582945,1.2422216,18.25687316331359
282,2019,11,243.9923438,171.5921070724201,204.68234,100.39263409740227
283,2019,11,0.0,8.38436712831167,-2.2791376,12.963972481404467
284,2019,11,1.431701521,18.452415622933962,5.2882977,27.89811550139023
285,2019,11,0.759697652,18.452415622933962,5.2882977,27.89811550139023
286,2019,11,0.0,27.31487462558666,4.120415,53.66217702992526
287,2019,11,36.62835479,73.8245124336101,36.200394,67.27886093438642
288,2019,11,230.2812668,105.45101774269,109.75423,80.14533693361238
289,2019,11,184.586035,140.26896120906008,158.53157,140.01176962705745
290,2019,11,0.671250524,35.17162644086656,15.014586,34.2893241421243
